time,temperature_C,vibration_g,current_A,system_state
457,20.57652795122101,0.5571737577324166,2.1610432458788607,normal
458,20.865555422215568,0.6934629131124118,2.178102173689697,normal
459,20.253402237258538,0.6009772026904937,2.166222399031111,normal
460,22.68622967683435,0.47923160240243395,2.117373973397488,normal
461,21.044959666281162,0.31635526455659513,2.1746809983504236,normal
462,20.358860986538847,0.46864651140709623,2.1391604022917763,normal
463,20.991350445440645,0.37242193186860495,1.9575909852031503,normal
464,20.63150114534962,0.4129214825292916,2.1586041657373785,normal
465,20.44549643790873,0.5882867606630915,2.1506693283080134,normal
466,21.014265109452918,0.750485675652711,1.9757945033246065,normal
467,21.02938838361145,0.5592007294734471,2.046041857239788,normal
468,19.899262416399406,0.32061754069472237,2.10065899497094,normal
469,19.763160399867957,0.5666904002330211,2.00143682116821,normal
470,19.903835769545474,0.6794947229968477,2.119683264081201,normal
471,18.182352781162173,0.4085325643520927,2.2387762045977175,normal
472,18.711739893309,0.47989742499906235,1.9137911935546372,normal
473,20.917425629028674,0.5022032292093795,1.844294633183511,normal
474,21.040004285045654,0.382265253037664,2.002809804492183,normal
475,19.425015566045854,0.5972420650765788,2.0346436796573335,normal
476,19.98585454881281,0.48185777770883276,1.9295019527483739,normal
477,19.674163832750455,0.5629298665860542,2.088068491919847,normal
478,21.78905301347921,0.36687617332968503,1.7990992947069566,normal
479,20.122662565128167,0.43438125495148844,1.9925436682052382,normal
480,19.026032020700487,0.6083572036741657,1.8530429229245913,normal
481,18.265645841250173,0.4440750271862349,2.0760399536062586,normal
482,17.64702119316025,0.7590445776850108,2.0939333995739617,normal
483,18.997476328158708,0.44005457215780963,1.8087129160664626,normal
484,18.13261809563127,0.5337027088627829,1.821246917188758,normal
485,17.503393900267145,0.6398886247809634,1.953123015308998,normal
486,18.027980239773527,0.28724514006004526,1.8195603391015087,normal
487,17.584623708682866,0.2358786782028836,1.8449989191717586,normal
488,19.70481901852642,0.2711515528144858,1.8435126821571612,normal
489,18.966319050706087,0.6893876155140773,1.6406170029942007,normal
490,18.161226240687064,0.41722127811613297,1.822997022716154,normal
491,19.258889707273106,0.8837298928502378,1.7473996130110367,normal
492,18.044929085274248,0.4153628602013917,1.7592557130556385,normal
493,17.20291388042043,0.5276826954795556,1.945339483054186,normal
494,19.020190501021975,0.7313164928851813,1.6679549976797943,normal
495,18.143448566071118,0.8009139332238684,1.867784915964061,normal
496,16.794067940864938,0.8092255364954597,1.7516640542505453,normal
497,17.38408867743481,0.6812549345889714,1.7449251906979322,normal
498,16.74934519607342,0.6536093788717193,1.8455315660448817,normal
499,16.258100222968103,0.5888790423801775,1.7943521014593171,normal
500,18.020836483578464,0.6167541614249956,1.8115271237745696,normal
501,18.724070201697025,0.41732214255072,1.845675932647362,normal
502,15.99544662189864,0.37727016748665393,1.7103972922397903,normal
503,17.48359410319157,0.4994938313883572,1.6772600634302015,normal
504,16.432809364384735,0.4744723066212607,1.6252148372697688,normal
505,16.484946448523832,0.4320157926009087,1.6467308182570568,normal
506,16.323305051624853,0.6044581171185073,2.02002407629551,normal
507,16.02988207997288,0.6432957812855766,1.8457307542533683,normal
508,16.685058029176677,0.5132610329437771,1.5826132013025787,normal
509,15.907988123789146,0.7216295121582893,1.5822462986883448,normal
510,16.716992022656157,0.32874663287997424,1.759767358607982,normal
511,16.389714122304778,0.4709510811080423,1.763716326406324,normal
512,16.169452210758188,0.39247665190957925,1.761610639109264,normal
513,15.56672146422142,0.22001950743904103,1.6792849191201373,normal
514,15.764999916616828,0.48759789712359514,1.6906213066703053,normal
515,16.76588393184269,0.4817378737425075,1.7346707034858255,normal
516,16.498993991833345,0.7270174614863196,1.7095192808168542,normal
517,15.254465980327558,0.5946217526832166,1.478379441285032,normal
518,16.055811298026047,0.3463719763506192,1.6770419725115813,normal
519,16.51889983806687,0.7781138849501282,1.6149270272520653,normal
520,14.525343429674633,0.683155054328803,1.7179677749655422,normal
521,16.240288921428448,0.5873146555202924,1.9996843019888817,normal
522,15.221912577089006,0.46602738517252523,1.7389503524062406,normal
523,16.1566004745686,0.35608411449147803,1.6722238571954962,normal
524,15.039344063961622,0.44416898358934204,1.7974609445517356,normal
525,14.157615519610035,0.6633122929556279,1.755580987080474,normal
526,14.252816393655475,0.7826879458901914,1.7516782299679703,normal
527,15.548425445706009,0.7314865292408284,1.7730329831826448,normal
528,15.674638591307197,0.4266725867320589,1.9210010071075168,normal
529,14.702123586722571,0.33205738500664833,1.6055727860705225,normal
530,15.896996858957868,0.5211329370366806,1.7696523855089366,normal
531,14.019298336576353,0.23473409516557225,1.6335871520644907,normal
532,15.25990257415568,0.5484751571277172,1.7860167829165723,normal
533,14.310080310884741,0.4778596120551997,1.6431365753820462,normal
534,14.725439621818621,0.43009452471976367,1.698102664793817,normal
535,15.254743855702191,0.2607945399099807,1.715453514982858,normal
536,14.50032384326833,0.5770400159854575,1.8479506873488714,normal
537,14.85476419099345,0.4200948740507133,1.8478983108957947,normal
538,15.943131936679771,0.3245124746434568,1.6374360072181102,normal
539,14.654217952720387,0.06916066800775261,1.7737204456790763,normal
540,15.763872539319657,0.49587276424240456,1.70374584049358,normal
541,14.173102574335342,0.7658377395004616,1.6555804321948662,normal
542,15.484229795923449,0.7491888821821805,1.7666991475578755,normal
543,16.199135525205257,0.4314355615120592,1.764757591487768,normal
544,13.0560407853593,0.4096681909457329,2.0457096202620337,normal
545,14.385302529091732,0.5703161384112536,1.8539848818930422,normal
546,15.475929589364608,0.3502421841217563,1.680788403202691,normal
547,14.845282957707305,0.5452687849729199,1.7701355990559773,normal
548,15.300080189890798,0.6149120417577035,1.937006809596267,normal
549,14.517418234453071,0.6840399835826462,2.052151700398973,normal
550,15.069320797224803,0.4849768885280071,1.6933221216900076,normal
551,14.876949676101548,0.4694489374734551,1.672705561797862,normal
552,15.93915894768013,0.3683026119865158,2.0567268309156095,normal
553,15.213909767010986,0.375967946894021,1.917668885977522,normal
554,15.287890800283488,0.466028166214771,1.8010901069163339,normal
555,14.697735486082083,0.5551048260224267,1.9507187230713599,normal
556,14.648569506952574,0.6370376939349874,1.6431316245487328,normal
557,14.706009835240513,0.3795231573979483,1.9165981830609655,normal
558,15.382999110158584,0.7239032853439282,1.9586900187633223,normal
559,14.748003781634349,0.4593314598436147,2.0280645014421106,normal
560,15.335931239760543,0.49679490584773456,1.8440489855497668,normal
561,16.785710271293276,0.3879182481278265,1.9638690083960761,normal
562,15.845517452408902,0.13636396095905878,1.8726692028698753,normal
563,14.9129674094558,0.6326068094541575,2.0007000643894712,normal
564,16.161856339605016,0.610526584563865,1.8956046755001874,normal
565,14.903443452072313,0.45780086643226797,1.9543233530863884,normal
566,13.630330645862333,0.5100486075837308,1.9055514335808725,normal
567,14.487183353488067,0.5773908826556149,2.080240430524409,normal
568,13.831723469907326,0.2656181214670186,2.1109489452834547,normal
569,15.083719418910555,0.4206420983980558,2.0115909133319296,normal
570,15.418092075028262,0.6191397019432741,2.0487869623948884,normal
571,16.78477298279345,0.31185658652461257,1.9099642595625268,normal
572,15.747253283277082,0.5440336898249944,2.0346550651022266,normal
573,15.354324867767774,0.29651272930648925,2.0693298006907135,normal
574,16.238811760589975,0.569964497365029,2.3460745002361265,normal
575,13.853830879351548,0.4946537776553775,1.982350097944968,normal
576,15.860433449946063,0.2577302276141736,2.249412202521212,normal
577,16.33956780104208,0.6747109031685757,2.2120136064022757,normal
578,14.592651284495997,0.3898112634802926,2.149599822882517,normal
579,16.744857886434676,0.3784621344478428,2.3064716565313814,normal
580,16.156654151151987,0.5300853795846414,2.176748472700832,normal
581,15.611274669658565,0.6722956024143073,2.187227134551061,normal
582,16.509001013200802,0.3476267271532405,2.1516076642455544,normal
583,17.880199162592103,0.5092519774771957,2.2877107932405676,normal
584,16.271581725993624,0.5643224750495859,2.2832512942811674,normal
585,16.3886585494451,0.6039658410894716,2.119094232166259,normal
586,15.888110635600256,0.5264662332915838,2.0575930035373746,normal
587,15.64273884482146,0.44494582413750167,2.1768648655882674,normal
588,17.055368884022222,0.37586146690269207,2.124585229580676,normal
589,15.776162572242924,0.5129215824569562,2.2054354850923032,normal
590,16.589627565889902,0.339179148202159,2.3424953144075564,normal
591,16.222980565781825,0.06179742747580891,2.1797418590969655,normal
592,17.06238024299664,0.5654839706236502,2.227659708865057,normal
593,17.02154420300494,0.6355902261629293,2.2439566533435387,normal
594,17.661362721478824,0.14556013466872425,2.32894520947266,normal
595,16.501301319731038,0.34854039429350936,2.025089729776391,normal
596,16.77263439633835,0.5928731391507797,2.1945076694695107,normal
597,16.285947823815242,0.8086243204567548,2.2814215994204474,normal
598,16.79512101764964,0.5031190561513111,2.3851274691595794,normal
599,17.535132589173482,0.39079955881562983,2.2204611220614243,normal
600,17.922726303314107,0.47256553383427397,2.086228304614101,normal
601,16.664319475980903,0.7062314628722277,2.3397826413138483,normal
602,18.18369194139973,0.4031053731313197,2.2178945284731917,normal
603,18.659477725976455,0.380121199002462,2.165770700185332,normal
604,17.993645575819826,0.42758847167269515,2.225293080303326,normal
605,19.253199327373448,0.35700070876119316,2.2719456689351043,normal
606,17.222495607083236,0.5184005473992194,2.2322716888762715,normal
607,16.93643085319026,0.7437017687704341,2.0742122568604686,normal
608,16.60063317677203,0.5484618909674044,2.3861706988658518,normal
609,19.312690115040972,0.46214697468105687,2.4253174258786445,normal
610,18.7323461138991,0.45622830966266836,2.3640170719628815,normal
611,18.258101209736573,0.26552137869550146,2.185799215529963,normal
612,18.620938154959166,0.6324664665720738,2.279788716648049,normal
613,17.59160751682788,0.4883244204480797,2.299322592546826,normal
614,20.544239019515036,0.47292801296140613,2.3595577426644216,normal
615,18.787217988751173,0.9789661351767291,2.3658829871554476,alerta
616,18.8680869322385,0.5448129362548529,2.2246699471483184,normal
617,19.45840220435968,0.38723134248572233,2.3049940939351967,normal
618,19.36026296879152,0.4360463605691685,2.3409000488471086,normal
619,19.252639285093114,0.6722668563795132,2.438803772160165,normal
620,18.539599558402205,0.5169905615806647,2.3613959539425218,normal
621,19.647932062866662,0.284258303252395,2.3672514860881866,normal
622,20.87544691606333,0.6378843401862805,2.2938086429567646,normal
623,20.545485358202992,0.39977838716915093,2.4232349468831376,normal
624,20.843232958179797,0.7809946664326318,2.319614849819122,normal
625,19.259417972099047,0.6620072098571973,2.188669747320299,normal
626,18.97654615278615,0.4329017156511873,2.410950222245967,normal
627,19.76753267356849,0.692152454260267,2.335937585861608,normal
628,20.012727073492695,0.5101783265791104,2.217081198073274,normal
629,20.943498033169856,0.6279160512683329,2.2083842434704914,normal
630,18.81414353233383,0.5727099225941712,2.280654246074893,normal
631,21.491658665533823,0.373046501751369,2.29169946304688,normal
632,20.241408061171345,0.4034675251523807,2.259221881749324,normal
633,20.12595837329791,0.6544941226371742,2.264469115884616,normal
634,19.75724159921008,0.44978370018401886,2.3969203386365945,normal
635,19.342274869607095,0.4394527305137005,2.3274131539406056,normal
636,21.42366532674993,0.35673161309759704,2.232411925998297,normal
637,20.922445844469546,0.5635398598390191,2.3003319213108586,normal
638,19.930139856993186,0.8093787378864717,2.095571878386708,normal
639,20.02397783459957,0.33987006286185906,2.231019483839752,normal
640,20.888921366075593,0.5036329185009137,2.3643474693980844,normal
641,22.58981161478001,0.7118330833123143,2.153598522851889,normal
642,21.143464761468298,0.48805379131314275,2.08243112319339,normal
643,20.244626490953294,0.5678557694374601,2.0935912763761024,normal
644,21.345970576021198,0.34064097077796807,2.041266082390101,normal
645,21.419193339890327,0.5642460645811473,2.0630155101154886,normal
646,19.57401512268678,0.47192836024931767,2.0955460074283634,normal
647,21.781548198489237,0.6478594993519795,1.9829979155727673,normal
648,21.732966152896108,0.6781079077347126,2.1159369808914423,normal
649,22.566641494331694,0.8884345463027921,2.195296323150335,normal
650,23.58000006008948,0.5869449759820363,2.00486971394599,normal
651,23.092405683360766,0.548869447487325,2.2380441877624957,normal
652,22.065484750619152,0.5291576452366004,2.1275697923309256,normal
653,21.48390481153646,0.44702505607839677,2.1698384484523325,normal
654,24.51539559796896,0.5507725765192537,1.9912125473534177,normal
655,22.59068206907346,0.4556897884791456,2.132600815265636,normal
656,22.64003303286659,0.5252691464404421,1.9280548101985207,normal
657,22.694120286334257,0.6976396303411939,2.1163314749436055,normal
658,22.955333589358617,0.34901861520805383,2.0345188454650387,normal
659,22.763704166906,0.6709817841693568,2.0626689608804956,normal
660,22.501437968031926,0.6975672601009798,1.8797851466503936,normal
661,22.6028713900764,0.4822897209513382,1.8978413414793316,normal
662,23.09293079354885,0.1817217651487108,2.0370889221407613,normal
663,22.76192084769157,0.40882670193583515,1.8725742209503562,normal
664,22.702632671689525,0.6945491819841664,2.00380878048566,normal
665,23.43299299313653,0.4965697906551677,1.81090073154668,normal
666,23.217467455311073,0.3501046651557634,2.0226164950846393,normal
667,24.696875504305666,0.4242837618157674,1.8048004097075552,normal
668,21.443739725053284,0.6260930039756829,1.97361633631577,normal
669,24.50712975293138,0.5820100352302069,1.971373710721286,normal
670,24.69874760376035,0.4641601851245459,1.8296590224775917,normal
671,22.109641739782386,0.44497633822779686,1.9481762862987764,normal
672,23.559171035065052,0.4412362776434267,1.9067775213969258,normal
673,23.599602324819266,0.3616384723252246,1.8177412812088198,normal
674,22.832620919077197,0.7423063534204163,1.7618047953484206,normal
675,23.396668782685406,0.45165192961829903,1.6575850770945892,normal
676,23.1891457990239,0.6825737781238245,1.8801624099660823,normal
677,25.536476184551127,0.7281974077883677,1.6802388740316418,normal
678,24.938602089942005,0.6497466347221941,1.8379567234112617,normal
679,25.2610270291477,0.43525695309229273,1.7939712583918543,normal
680,24.87314672551707,0.5605595135504914,1.8803237643915307,normal
681,23.442875512085774,0.49637065904136257,1.7745067583511396,normal
682,23.975070181988652,0.36444472089048074,1.7642853184623677,normal
683,24.832997693984748,0.5486538922582405,1.8631612353546438,normal
684,23.508830907879982,0.32314403132602965,1.8164573760951381,normal
685,25.10017245568022,0.6781519082692345,1.8077857197553404,normal
686,24.378942100476138,0.43030740540524104,1.8165641107035198,normal
687,24.310946060404248,0.5301739483809259,1.6098033018866644,normal
688,25.217326708841977,0.5424931807319213,1.8330254531080479,normal
689,25.03986604978952,0.4611642539443884,1.8128491253547008,normal
690,24.429705414565262,0.5880040702212912,1.644465565889799,normal
691,25.678077808105076,0.42876445150662135,1.716539511525249,normal
692,23.91599873928142,0.6306945946185867,1.7321183196703034,normal
693,25.301921046847674,0.2981030479629877,1.7179941112139223,normal
694,25.310053122694825,0.5189569369319618,1.7605228956930352,normal
695,24.612400355523686,0.7908393498587427,1.8662698397533832,normal
696,25.143465365220184,0.3499503013091638,1.827613698208921,normal
697,23.9022365682908,0.3983382544212723,1.5848306777448344,normal
698,25.660956341139524,0.5770861774488373,1.7751906356676497,normal
699,24.79045168472651,0.5269372672909397,1.8431268856827199,normal
700,24.53485836205912,0.5525945148910338,1.7464862557980536,normal
701,25.804926395065532,0.5733780695221495,1.814799926850148,normal
702,24.41294007648643,0.5952082202842655,1.9051523771338819,normal
703,23.858351506694152,0.6664549762934335,1.8048486768002356,normal
704,23.746528738080112,0.5614727985392769,1.7262915210799668,normal
705,25.4813549048161,0.46381135180721866,1.8050842390146564,normal
706,23.974919776425157,0.6008860551804097,1.714611568211724,normal
707,26.40381528004485,0.7849822902342823,1.7023936485816258,alerta
708,23.333153158877288,0.48010493804261395,1.6650757787876385,normal
709,26.35257911851753,0.35382060429940376,1.8571054575047736,alerta
710,25.158947237343906,0.6660621003930459,1.6198006278147792,normal
711,24.905486027010596,0.48194282540696026,1.8560911161986648,normal
712,24.537651423815447,0.17409956809789456,1.7543817366976548,normal
713,25.281636393136264,0.6271132515725633,1.566334106664951,normal
714,24.918975683269554,0.4197007721069116,1.745225395575983,normal
715,25.816501326986284,0.4864200076543759,1.5009774604659538,normal
716,25.008044838321705,0.5497970495853521,1.7763716613447835,normal
717,25.01774042704746,0.52857495196686,1.8055027037725324,normal
718,24.58548661228472,0.6064177725708559,1.6612170937647155,normal
719,24.807746761721457,0.4346770444145235,1.7365911721457865,normal
720,25.074530297860036,0.5769658697264124,1.9237422347730417,normal
721,23.433208539492394,0.4610679983624124,1.682143741324692,normal
722,23.69392881352004,0.6108215721331255,1.6315165254435091,normal
723,25.33631339678139,0.592305122601958,1.890554239463281,normal
724,24.84572282479741,0.3596841946933107,1.9439134425031679,normal
725,24.527288608541273,0.6628973174262548,1.7535714725480651,normal
726,24.652797499618543,0.4196054832328928,1.860169585532649,normal
727,24.87783563469696,0.6212086697421717,1.8992599772914083,normal
728,24.127842596622816,0.555093097010201,1.697214028304559,normal
729,23.895062831669318,0.7757275515192683,1.7295358409398451,normal
730,24.630632064780666,0.4664801026442222,1.9080044187402052,normal
731,23.645717364629515,0.44760248058227037,1.9605078972639247,normal
732,24.7077062101222,0.4970870591168401,1.8556151399040282,normal
733,22.969973157801157,0.4545230325748587,1.7188891523254328,normal
734,25.10456782843604,0.6199912852913075,2.013334801001998,normal
735,24.606812141645108,0.2575534087345118,1.7694956512592663,normal
736,24.379357343025,0.3419476371280469,1.7972401150572486,normal
737,24.904815984827017,0.33982956176312107,1.8733368625755864,normal
738,25.393524984973084,0.6425461387960364,2.003047064954291,normal
739,24.813499309126065,0.7565920058872888,1.9417258474824475,normal
740,22.468560951811266,0.48433261721937926,1.9066716473053016,normal
741,22.855279391667732,0.4746767415214984,1.9205205781898413,normal
742,23.315215206411967,0.5105078244669772,1.8876895939805638,normal
743,23.770546035088884,0.6742817453912285,1.9484280928076518,normal
744,24.096903718364224,0.3608970298714139,1.6490534543991529,normal
745,23.033811697037105,0.5357553474102178,1.8818529053687953,normal
746,23.69400469020492,0.6462796444673644,1.9452483429366982,normal
747,22.869051674553113,0.5751641254909767,1.8157048798598305,normal
748,22.91152122295737,0.5284372424898115,1.9792056335632444,normal
749,22.20142378394391,0.6501569138850711,1.9299592167948372,normal
750,22.51285260389686,0.09451515605011446,2.1358420448022173,normal
751,22.093477523327245,0.6016812979296361,2.127528696734626,normal
752,22.31624272472049,0.40188864753088643,1.9336114948983552,normal
753,23.860732148431815,0.2254050654715315,1.9750956150440768,normal
754,22.17796989687578,0.5766803899287472,1.9927828748132776,normal
755,24.961890000169852,0.7060487817744436,1.9650097315816069,normal
756,23.167991653703226,0.4793827228058462,2.039664920160455,normal
757,22.837449918697118,0.6429311820804409,1.9542985568123625,normal
758,21.918062685791664,0.7418417386982968,1.9269961010683032,normal
759,23.079122838824798,0.697237168037607,2.1122151234511746,normal
760,21.971483183278778,0.745994679405709,2.122727837785989,normal
761,22.44174704000512,0.6113191236607838,1.9891077713172942,normal
762,24.303414938503156,0.5113150458352389,2.168762099491601,normal
763,22.088805398855435,0.25970512821542474,2.025667971274306,normal
764,22.994511757958268,0.4630906267805077,2.123642769636925,normal
765,21.421161725552352,0.37351301070257126,2.189751907467896,normal
766,21.863528387281587,0.8256414076246721,2.113627835073433,normal
767,23.215219419761713,0.4736171281351495,2.1716047922510464,normal
768,21.20334558901347,0.5184807210176728,2.0834892138938597,normal
769,23.060536460669447,0.5827228064060701,2.124336864222704,normal
770,22.08179333209289,0.506540366955868,2.13208895688121,normal
771,20.970026315963835,0.7542576560646129,2.0865388196479175,normal
772,21.829765899912804,0.4066025957398322,2.151861901512797,normal
773,22.0051937221264,0.5291911182855864,2.022831791882299,normal
774,21.62741774225222,0.3886294121452928,2.1365351319218013,normal
775,19.77615763377662,0.30199662331689414,2.1649135829248145,normal
776,20.352582385040048,0.4082346363642072,2.1753189123875556,normal
777,20.63785822887648,0.4944444804427382,2.184099655888595,normal
778,20.67757306754528,0.435604666322411,2.2091541265295307,normal
779,21.134609324277307,0.3961368530189216,2.270116610353753,normal
780,20.680929062243823,0.28905238044922493,2.316219242557133,normal
781,19.37097388966848,0.4875341641056958,2.170131926442511,normal
782,20.643713078686588,0.27429194389534967,2.120868070148954,normal
783,20.728192997962328,0.6140083945534404,2.142795458997114,normal
784,20.58763047736914,0.5123659629401754,2.2038169337124787,normal
785,20.904440499373383,0.2813672750802604,2.222601848723511,normal
786,20.60695551663748,0.4536186384425205,2.185764717323521,normal
787,20.207187802530168,0.38717653916141254,2.1378310676288113,normal
788,19.683801176498516,0.547876176562877,2.226211930337188,normal
789,18.31135902840488,0.7010675669034717,2.2940459554100032,normal
790,19.88416032416766,0.2187241295531383,2.339178989465335,normal
791,19.60713767980942,0.5172539118721126,2.2273957646675515,normal
792,19.558995978587134,0.47598008066500397,2.2449857461334655,normal
793,18.221342724986183,0.6007010114675698,2.196445090253159,normal
794,18.279207923396513,0.5319794942356534,2.288479187832461,normal
795,19.888229375795376,0.38720460023917713,2.2089644295120934,normal
796,18.916098611888675,0.4521419096500073,2.3529778399947987,normal
797,19.395399823593145,0.38059612147947663,2.118607688902004,normal
798,18.7757704022837,0.6614010707897897,2.262430464918105,normal
799,18.68033578575477,0.5031967473007913,2.3293717425902787,normal
800,19.311110461455474,0.785178602862951,2.31817955536628,normal
801,18.0521759640573,0.4909008779278069,2.569301489255156,normal
802,18.447050672975628,0.39373898496343057,2.3348468440522163,normal
803,17.906128041898885,0.27294284110807593,2.1989969461193484,normal
804,17.834835110060954,0.22952904856160827,2.28905890676456,normal
805,17.842305215305043,0.2623796085491765,2.119851870814679,normal
806,18.175324870823374,0.5400689976517226,2.2879572030738817,normal
807,17.523394821782585,0.5763087534844901,2.2109233686234697,normal
808,18.820611899767126,0.26282139469518,2.3836529073863177,normal
809,17.01080800580841,0.6342557471114173,2.2347202169516702,normal
810,17.488392752678585,0.42754084224748407,2.2752361869418265,normal
811,17.198446254290406,0.5220189517978324,2.2202767660315854,normal
812,18.62113431619129,0.7418330942383137,2.4543221167076403,normal
813,17.535131283093772,0.6345258973798298,2.2446055684651345,normal
814,18.118747356689852,0.4597204028141252,2.455970963842918,normal
815,16.021290345136528,0.3663211661877069,2.349812861225988,normal
816,17.340961842052256,0.17722768980060427,2.311988591228756,normal
817,17.757758284692727,0.392127002113637,2.295746402824527,normal
818,17.03179439760675,0.46833046417584584,2.2930563773794583,normal
819,17.739478636895416,0.35192307092732245,2.0554311122440523,normal
820,16.395635828179966,0.4803114549361543,2.21455600295132,normal
821,17.86059296265066,0.5115277824438152,2.32093675401189,normal
822,18.497188642077457,0.4662716027287882,2.2252451874432486,normal
823,16.29409115489445,0.40249961287648106,2.0830741882321777,normal
824,16.155618055847146,0.5252982007950091,2.2115625811204342,normal
825,17.603780869848546,0.5662910974354114,2.3801825611220786,normal
826,17.635207743158592,0.3364401383835731,2.327197105938481,normal
827,15.885190074881722,0.7116398569619405,2.188818470354281,normal
828,15.900735272433025,0.4852117801573607,2.282458068330726,normal
829,15.946368864462038,0.5028274434417271,2.142748601480527,normal
830,15.032679198501086,0.6062321634884835,2.0008989936236445,normal
831,15.311317758186846,0.5349824196895252,2.0705361019567188,normal
832,15.182507861575996,0.6429704950869868,2.310787050961254,normal
833,15.312769200786118,0.5430686247802736,2.118442690524649,normal
834,15.842075263644773,0.40813439380393435,2.112685393705756,normal
835,16.001662895930483,0.5542255287809152,2.0980695303906436,normal
836,17.000833668246923,0.3284410689019007,2.309354299024011,normal
837,14.909587975662628,0.5162839558664785,2.2722916776209927,normal
838,16.445283695587328,0.4950155014033309,2.322207082526071,normal
839,15.437926081772455,0.46878247140911905,2.0749463448268384,normal
840,15.522593864370531,0.48071937328416037,2.1108341853670702,normal
841,16.056843175662195,0.21772264317535417,1.9199380586073427,normal
842,14.57542585971003,0.4176912638388558,2.2095467824583657,normal
843,15.737957667196136,0.5139267351711672,1.935257691446974,normal
844,15.525445157254811,0.52397845879961,2.0638376976454422,normal
845,15.748340947534677,0.3458487288611063,1.9225075429371978,normal
846,15.549669583182894,0.6898561761297051,1.9633929510014387,normal
847,17.24840211542525,0.3700737727678249,1.9285704756886937,normal
848,14.741683623856973,0.6454185800790105,1.9415126160886045,normal
849,14.796690841466079,0.5640791542807527,1.9383887397269344,normal
850,14.694500119462404,0.4030659035234295,1.9274835520762104,normal
851,14.722077711300141,0.7662966338914268,2.0556728975298215,normal
852,14.63192992260026,0.320954475236528,1.8519130328648192,normal
853,16.070376266524264,0.6378731260415003,1.9745550353655295,normal
854,16.234842126929234,0.6500873477064467,2.0644511602871414,normal
855,14.623077939592202,0.3994069686385033,1.8815536714926215,normal
856,14.396994826569541,0.7088697950096493,1.8513740600641897,normal
857,15.425190823081767,0.4624930228101571,1.8904914910790929,normal
858,14.593439746091393,0.5433040443919785,2.0219905322708116,normal
859,15.530709285795288,0.5390482758156832,1.9140094691473368,normal
860,15.177838086473061,0.4798536887794178,1.832175072913979,normal
861,13.79603394966834,0.6216212409739673,1.924509400346642,normal
862,16.241759456356892,0.6190233080828319,1.756855382869502,normal
863,16.43758191866215,0.2377202040142729,1.9263310816289918,normal
864,14.509772894124996,0.6956510364317229,1.8903239404640044,normal
865,14.690966596686156,0.2506262017946489,1.8101176893026607,normal
866,15.232943637548711,0.6548819306512486,1.7486520463306712,normal
867,15.276938470153173,0.6690057705241375,1.735640705779365,normal
868,15.54332635374051,0.3363550354677203,1.8697838978467185,normal
869,16.633765801233874,0.4383778568068123,1.9313976704736278,normal
870,14.895145315651597,0.3341442997271097,1.7371790600332304,normal
871,14.411151482026648,0.4677618454566897,1.8393799104156152,normal
872,13.961400093543368,0.4537948573721388,1.5776993209069463,normal
873,14.4971516343076,0.6169490798404009,1.7210383415196466,normal
874,15.074401454427893,0.6965463119179413,1.7697372903048403,normal
875,16.557516263473442,0.7093525716184934,1.6754702839938085,normal
876,14.730699060332626,0.4156747960132547,1.6666429189231562,normal
877,15.348678607799911,0.46861671893832085,1.6876368472979937,normal
878,15.183302152855395,0.24748427116685745,1.7780281694964282,normal
879,16.175868671462375,0.37911949002557166,1.7247491639262413,normal
880,17.277323451108277,0.6447277449646186,1.5146171050746395,normal
881,14.86360357551897,0.7423374235322348,1.5216189708438788,normal
882,14.931152741027104,0.31484766921801166,1.668547099751227,normal
883,16.19430955380227,0.41113036112706586,1.770847731252336,normal
884,15.9426269467331,0.49603913645616093,1.4464794828985548,normal
885,16.914453611632904,0.542024173822941,1.6677175598819507,normal
886,15.94602939937844,0.3785594720117531,1.6618400502644182,normal
887,15.23506066354046,0.5636091566696134,1.8503901040745208,normal
888,16.040416628342655,0.4289240979393626,1.6704660987165578,normal
889,16.502026839674336,0.49783215936825814,1.7450024706335823,normal
890,16.320374847529987,0.581942637200555,1.7188904331862913,normal
891,16.120467801368278,0.5009633404716407,1.4900972270429194,normal
892,16.620361885496262,0.4345421164210147,1.7786935510220654,normal
893,16.75652529823149,0.48355852941112537,1.7224626559812124,normal
894,16.982554219506564,0.4867455561191997,1.7511323224833741,normal
895,16.453182351764273,0.44449834551768086,2.092644645343232,normal
896,15.85953365246867,0.46118059059993466,1.4916582762117405,normal
897,16.171215396228796,0.7397970755757075,1.8729211557769665,normal
898,17.08124636025527,0.5841379171911858,1.672421460360358,normal
899,15.526238922764968,0.45567795229562597,1.7309458310390426,normal
900,16.54000241323994,0.6045431606766103,1.699039288242017,normal
901,15.997170947294986,0.4499270765365985,1.662873764986761,normal
902,16.40309130054634,0.6759686956379962,1.6503484080742308,normal
903,17.472558290884304,0.5554463288297141,1.7426420339171593,normal
904,16.673797447758638,0.4839046783993657,1.5606557856657615,normal
905,16.630580410747417,0.5671575388715416,1.7904326228509975,normal
906,15.579421820429136,0.2643685771897251,1.6770730374213905,normal
907,17.339518179896817,0.3309848796635292,1.6093158507903773,normal
908,17.33541421628649,0.3209112490401417,1.6812603073520005,normal
909,18.627414541155627,0.5214414642145561,1.8562194489190509,normal
910,16.72961330000618,0.7598772499227637,1.6815133643017237,normal
911,17.231390900880214,0.8346950219288949,1.7757289457006478,normal
912,17.33698986899078,0.5957076652161135,1.6719136586646544,normal
